   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.72983,                0.54,             0.70922,             0.57314,            0.015602,            0.015775,            0.068701,             0.00897,             0.01007,             0.82173,             0.00049,              2.8264,             0.82299,             0.09948,             0.04317,             0.45137,              1.2226,             0.93027,              1.0355,                 0.2,              4.2222,                   0,              0.0142,             0.62884,             0.43041,                   0,             0.09889,             0.50296,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.3504
             0.58046,             0.61023,             0.64667,             0.51244,            0.015657,           0.0062526,             0.07198,             0.00885,                0.01,             0.85508,             0.00034,              2.8434,              0.8808,             0.11229,             0.04228,              0.4216,              1.3417,             0.93668,             0.94115,                 0.2,              2.9465,                   0,             0.01669,              0.5774,             0.44719,                   0,             0.09889,                 0.5,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.3303
             0.70324,                0.64,             0.72794,             0.53648,             0.01757,           0.0092965,            0.080562,              0.0091,                0.01,             0.81848,             0.00049,              2.7917,             0.80987,             0.10013,             0.04314,             0.47965,               1.211,             0.94932,             0.94954,                 0.2,              4.2612,                   0,             0.01548,             0.62884,             0.42583,                   0,             0.09889,             0.51718,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.6993
             0.73057,             0.63409,             0.70943,             0.57975,            0.015623,            0.016384,            0.064612,             0.00882,                0.01,             0.82071,             0.00049,               2.935,             0.80756,             0.09884,             0.04243,             0.45504,              1.1983,             0.95417,              1.0355,                 0.2,              4.2156,                   0,             0.01431,             0.62884,              0.4278,                   0,             0.09641,                 0.5,                   0,                   0,                   0,                 0.5,             0.96973,                   0,                   0,              3.3157
              0.7882,                0.54,             0.65179,             0.50894,            0.016209,            0.016228,            0.071469,               0.008,                0.01,             0.82173,             0.00054,              2.3742,             0.86496,             0.09288,             0.04647,              0.4719,               1.166,             0.95423,             0.99065,                 0.2,              4.3392,                   0,              0.0141,             0.62763,             0.42664,                   0,             0.09847,             0.44645,                   0,                   0,                   0,                 0.5,             0.94513,                   0,                   0,              3.4233
             0.55465,             0.47783,             0.53679,             0.38311,            0.012212,           0.0069093,            0.066186,             0.00885,                0.01,             0.82173,             0.00057,              2.8718,             0.80987,             0.10055,             0.03323,             0.45384,             0.84745,             0.90299,             0.95026,                 0.2,              3.4473,                   0,             0.01427,               0.743,             0.40651,                   0,             0.08446,             0.34844,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8363
             0.80889,             0.52967,              0.6765,             0.56042,            0.014781,            0.020277,            0.066608,             0.01089,             0.01072,             0.82173,             0.00049,              3.5377,             0.80987,             0.09961,              0.0426,             0.45384,               1.211,              1.0947,              1.0601,                 0.2,              4.2156,                   0,             0.01495,              0.6255,             0.42664,                   0,             0.10581,             0.54958,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.6831
             0.86711,             0.50858,              0.7484,             0.58297,            0.014782,            0.017545,            0.060298,             0.00893,                0.01,             0.83165,             0.00049,              2.6111,             0.72302,             0.10055,             0.03983,              0.4376,              1.1451,             0.93668,              1.1453,                 0.2,              4.4091,                   0,              0.0132,             0.65649,             0.42664,                   0,             0.08223,             0.55277,                   0,                   0,                   0,                 0.5,              0.8814,                   0,                   0,              3.4403
             0.18866,             0.56685,             0.28392,             0.20289,            0.013581,            0.009302,            0.076713,             0.00796,                0.01,             0.82173,             0.00043,              2.4333,             0.68839,             0.10219,             0.04366,             0.59948,             0.65494,              1.0292,              1.0355,                 0.2,              3.4579,                   0,             0.01325,             0.66791,             0.42664,                   0,             0.08378,             0.50257,                   0,                   0,                   0,                 0.5,             0.91717,                   0,                   0,              5.2033
             0.79012,             0.59883,             0.79616,             0.64148,            0.016604,            0.015466,            0.062059,             0.00872,                0.01,             0.80791,             0.00049,              2.8012,             0.79077,             0.10403,             0.04228,             0.44708,              1.2651,             0.95907,             0.97976,                 0.2,              4.2373,                   0,             0.01429,              0.6405,             0.41437,                   0,             0.10116,             0.49157,                   0,                   0,                   0,                 0.5,             0.91277,                   0,                   0,              3.1499
             0.89413,             0.61966,              0.7489,             0.60943,            0.016408,            0.012158,            0.058189,             0.01076,             0.01364,             0.91805,             0.00056,              4.2332,             0.72325,             0.09004,             0.04876,              0.6161,              1.0021,             0.88133,             0.73178,                 0.2,              3.9499,                   0,             0.01844,             0.85128,             0.41947,                   0,             0.10496,             0.47043,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.87701,                0.34,             0.54302,             0.46903,             0.01519,            0.010499,            0.080934,              0.0108,             0.01385,               0.937,             0.00051,              3.1615,             0.71432,             0.09818,             0.05454,             0.48926,              1.1129,             0.94501,             0.55721,                 0.2,                   4,                   0,              0.0193,              0.4194,               0.332,                   0,                 0.1,             0.51037,                   0,                   0,                   0,                 0.5,             0.96255,                   0,                   0,              2.9555
             0.80535,             0.65757,             0.69138,              0.5647,            0.019318,            0.014887,            0.063769,             0.00949,             0.01041,             0.88624,             0.00059,              4.0538,             0.71432,             0.06228,             0.05649,              0.6161,              1.0508,              0.9622,             0.69596,                 0.2,                   4,                   0,             0.02047,             0.57248,             0.41947,                   0,             0.10013,             0.53654,                   0,                   0,                   0,                 0.5,              0.7129,                   0,                   0,                   2
             0.49513,             0.61601,             0.60106,             0.46371,            0.014886,             0.01454,            0.083504,              0.0108,             0.01306,               0.937,             0.00071,              3.7018,             0.56849,             0.11532,                0.05,             0.62361,             0.72616,             0.98398,             0.77714,                 0.2,              3.3626,                   0,             0.02504,             0.75453,             0.51943,                   0,                 0.1,             0.57891,                   0,                   0,                   0,                 0.5,             0.80817,                   0,                   0,              2.2095
             0.84424,             0.66129,               0.791,             0.67122,            0.016033,             0.01336,            0.059662,             0.01294,             0.01251,             0.89342,             0.00047,              3.0427,             0.92204,             0.09928,             0.04821,             0.64595,              1.0508,             0.99272,             0.54335,                 0.2,              4.0325,                   0,             0.01971,              0.7911,             0.43356,                   0,                 0.1,             0.56194,                   0,                   0,                   0,                 0.5,             0.97509,                   0,                   0,              2.0749
              0.7778,             0.63962,             0.67747,             0.44885,            0.025007,            0.012562,            0.089662,             0.00707,             0.01018,             0.80791,             0.00047,               2.465,              0.7061,             0.10671,             0.04854,             0.57985,              1.5157,             0.95541,             0.97976,                 0.2,              5.0882,                   0,             0.01528,             0.61532,             0.49234,                   0,             0.12429,             0.51967,                   0,                   0,                   0,                 0.5,             0.92091,                   0,                   0,              4.3336
